index,sample.ID,ID,split,fold
10096,20773,20773,calibration,4
10097,20774,20774,calibration,4
10098,20775,20775,calibration,1
10099,20776,20776,calibration,4
10100,20777,20777,test,-1
10101,20778,20778,calibration,5
10102,20779,20779,test,-1
10103,2078,2078,test,-1
10104,20780,20780,calibration,1
10105,20781,20781,test,-1
10106,20782,20782,calibration,4
10107,20783,20783,calibration,5
10108,20784,20784,test,-1
10109,20785,20785,calibration,1
10110,20786,20786,calibration,2
10111,20787,20787,calibration,2
10112,20788,20788,calibration,4
10113,20789,20789,calibration,5
10114,2079,2079,test,-1
10115,20790,20790,calibration,4
10116,20791,20791,test,-1
10117,20792,20792,calibration,3
10118,20793,20793,calibration,3
10119,20794,20794,calibration,5
10120,20795,20795,calibration,1
10121,20796,20796,calibration,1
10122,20797,20797,calibration,4
10123,20798,20798,test,-1
10124,20799,20799,calibration,4
10125,2080,2080,test,-1
10126,20800,20800,calibration,4
10127,20801,20801,test,-1
10128,20802,20802,calibration,2
10129,20803,20803,calibration,1
10130,20804,20804,calibration,5
10131,20805,20805,calibration,4
10132,20806,20806,calibration,3
10133,20807,20807,calibration,2
10134,20808,20808,test,-1
10135,20809,20809,calibration,1
10136,2081,2081,calibration,2
10137,20810,20810,calibration,1
10138,20811,20811,test,-1
10139,20812,20812,test,-1
10140,20813,20813,test,-1
10141,20814,20814,test,-1
10142,20815,20815,test,-1
10143,20816,20816,calibration,3
10144,20817,20817,test,-1
10145,20818,20818,calibration,2
10146,20819,20819,test,-1
10147,2082,2082,calibration,5
10148,20820,20820,test,-1
10149,20821,20821,test,-1
10150,20822,20822,calibration,4
10151,20823,20823,calibration,2
10152,20824,20824,calibration,2
10153,20825,20825,calibration,3
10154,20826,20826,calibration,1
10155,20827,20827,test,-1
10156,20828,20828,test,-1
10157,20829,20829,calibration,5
10158,2083,2083,calibration,2
10159,20830,20830,test,-1
10160,20831,20831,calibration,2
10161,20832,20832,calibration,1
10162,20833,20833,calibration,1
10163,20834,20834,calibration,4
10164,20835,20835,test,-1
10165,20836,20836,calibration,1
10166,20837,20837,calibration,1
10167,20838,20838,calibration,2
10168,20839,20839,test,-1
10169,2084,2084,calibration,3
10171,20841,20841,test,-1
10172,20842,20842,calibration,3
10173,20843,20843,calibration,3
10174,20844,20844,calibration,4
10175,20845,20845,calibration,5
10176,20846,20846,test,-1
10177,20847,20847,test,-1
10178,20848,20848,calibration,1
10179,20849,20849,test,-1
10180,2085,2085,calibration,3
10181,20850,20850,calibration,3
10182,20851,20851,calibration,2
10183,20853,20853,test,-1
10184,20854,20854,calibration,5
10185,20855,20855,test,-1
10186,20856,20856,calibration,2
10187,20857,20857,calibration,5
10188,20858,20858,calibration,2
10189,20859,20859,test,-1
10190,2086,2086,calibration,5
10191,20860,20860,calibration,3
10192,20861,20861,calibration,2
10193,20862,20862,calibration,4
10194,20863,20863,calibration,5
10195,20864,20864,calibration,3
10196,20865,20865,calibration,2
10197,20866,20866,calibration,5
10198,20867,20867,calibration,2
10199,20868,20868,calibration,1
10201,2087,2087,calibration,1
10202,20870,20870,calibration,1
10203,20871,20871,test,-1
10204,20872,20872,test,-1
10205,20873,20873,test,-1
10206,20874,20874,calibration,4
10207,20875,20875,test,-1
10208,20876,20876,calibration,2
10209,20877,20877,test,-1
10210,20878,20878,calibration,1
10211,20879,20879,test,-1
10212,2088,2088,calibration,1
10213,20880,20880,test,-1
10214,20881,20881,calibration,5
10215,20882,20882,calibration,3
10216,20883,20883,test,-1
10217,20884,20884,calibration,3
10218,20885,20885,calibration,5
10219,20886,20886,calibration,3
10220,20887,20887,test,-1
10221,20888,20888,calibration,5
10222,20889,20889,calibration,5
10223,2089,2089,calibration,3
10224,20890,20890,test,-1
10225,20891,20891,test,-1
10226,20892,20892,test,-1
10227,20893,20893,test,-1
10228,20894,20894,calibration,1
10229,20895,20895,calibration,4
10230,20896,20896,calibration,5
10231,20897,20897,calibration,5
10232,20898,20898-REP1,test,-1
10233,20898,20898-REP2,calibration,2
10234,20899,20899,calibration,1
10235,2090,2090,calibration,4
10236,20900,20900,calibration,4
10237,20901,20901,test,-1
10238,20902,20902,calibration,4
10239,20903,20903,calibration,3
10240,20904,20904,test,-1
10241,20905,20905,calibration,3
10242,20906,20906,calibration,2
10243,20907,20907,calibration,1
10244,20908,20908,test,-1
10245,20909,20909,calibration,1
10246,2091,2091,calibration,2
10247,20910,20910,calibration,1
10248,20911,20911,calibration,2
10249,20912,20912,calibration,4
10250,20913,20913,calibration,1
10251,20914,20914,test,-1
10252,20915,20915,calibration,4
10253,20916,20916,test,-1
10255,20918,20918,test,-1
10256,20919,20919,calibration,2
10257,2092,2092,calibration,4
10258,20920,20920,test,-1
10259,20921,20921,calibration,2
10260,20922,20922,test,-1
10261,20923,20923,calibration,3
10262,20924,20924,calibration,4
10263,20926,20926,calibration,4
10264,20927,20927,test,-1
10265,20928,20928,test,-1
10266,20929,20929,test,-1
10267,2093,2093,calibration,5
10268,20930,20930,calibration,2
10269,20931,20931,calibration,5
10270,20932,20932,calibration,2
10271,20933,20933,test,-1
10272,20934,20934,calibration,2
10273,20935,20935,calibration,2
10274,20936,20936,calibration,4
10275,20937,20937,calibration,5
10276,20938,20938,calibration,5
10277,20939,20939,calibration,4
10278,2094,2094,calibration,4
10279,20940,20940,test,-1
10280,20941,20941,calibration,3
10281,20942,20942,calibration,2
10282,20943,20943,calibration,1
10283,20944,20944,calibration,4
10284,20945,20945,calibration,2
10285,20948,20948,test,-1
10287,2095,2095,test,-1
10288,20950,20950,test,-1
10289,20951,20951,calibration,4
10290,20952,20952,calibration,4
10291,20953,20953,calibration,3
10292,20957,20957,calibration,3
10293,20958,20958,calibration,5
10294,20959,20959,test,-1
10295,2096,2096,calibration,3
10296,20960,20960,test,-1
10297,20961,20961,test,-1
10298,20962,20962,calibration,2
10299,20963,20963,calibration,1
10300,20964,20964,calibration,5
10301,20965,20965,test,-1
10302,20966,20966,test,-1
10303,20967,20967,test,-1
10304,20968,20968,calibration,3
10305,20969,20969,calibration,2
10306,2097,2097,test,-1
10307,20970,20970,calibration,4
10308,20971,20971,test,-1
10309,20972,20972,calibration,3
10310,20973,20973,calibration,3
10311,20974,20974,test,-1
10312,20975,20975,test,-1
10313,20976,20976,calibration,4
10314,20977,20977,calibration,1
10315,20978,20978,calibration,4
10316,20979,20979,test,-1
10317,2098,2098,calibration,3
10318,20980,20980,test,-1
10319,20981,20981,calibration,3
10320,20982,20982,test,-1
10321,20983,20983,calibration,4
10322,20984,20984,calibration,2
10323,20985,20985,calibration,4
10324,20986,20986,calibration,3
10325,20987,20987,calibration,3
10326,20988,20988,test,-1
10327,20989,20989,calibration,5
10328,2099,2099,test,-1
10329,20990,20990,calibration,1
10330,20991,20991,calibration,4
10331,20992,20992,calibration,1
10332,20993,20993,test,-1
10333,20994,20994,calibration,1
10334,20995,20995,calibration,5
10335,20996,20996,calibration,5
10336,20997,20997,test,-1
10337,20998,20998,calibration,4
10338,20999,20999,test,-1
10339,210,210,calibration,5
10340,2100,2100,calibration,5
10341,21000,21000,test,-1
10342,21001,21001,test,-1
10343,21002,21002,calibration,3
10344,21003,21003,calibration,3
10345,21004,21004,calibration,2
10346,21005,21005,calibration,5
10347,21006,21006,calibration,3
10348,21007,21007,calibration,2
10349,21008,21008,test,-1
10350,21009,21009,calibration,2
10351,2101,2101,calibration,2
10352,21010,21010,calibration,5
10353,21011,21011,calibration,1
10354,21012,21012,calibration,2
10355,21013,21013,test,-1
10356,21014,21014,calibration,4
10357,21015,21015,test,-1
10358,21016,21016,calibration,1
10359,21017,21017,calibration,3
10360,21018,21018,calibration,4
10361,21019,21019,test,-1
10362,2102,2102,calibration,1
10363,21020,21020,calibration,3
10364,21021,21021,calibration,3
10365,21022,21022,calibration,5
10366,21023,21023,test,-1
10367,21024,21024,test,-1
10368,21025,21025,test,-1
10369,21026,21026,test,-1
10370,21027,21027,calibration,5
10371,21028,21028,calibration,2
10372,21029,21029,calibration,1
10373,2103,2103,test,-1
10374,21030,21030,test,-1
10375,21031,21031,calibration,1
10376,21032,21032,calibration,1
10377,21033,21033,calibration,4
10378,21034,21034,test,-1
10379,21035,21035,test,-1
10380,21036,21036,test,-1
10381,21037,21037,test,-1
10382,21038,21038,calibration,3
10383,21039,21039,calibration,2
10384,2104,2104,calibration,1
10385,21040,21040,test,-1
10386,21041,21041,calibration,1
10387,21042,21042,test,-1
10388,21043,21043,calibration,2
10389,21044,21044,calibration,5
10390,21045,21045,test,-1
10391,21046,21046,calibration,3
10392,21047,21047,calibration,4
10394,21049,21049,calibration,3
10395,2105,2105,calibration,4
10396,21050,21050,calibration,3
10397,21051,21051,test,-1
10398,21052,21052,calibration,1
10399,21053,21053,calibration,2
10400,21054,21054,test,-1
10401,21055,21055,calibration,5
10402,21056,21056,calibration,3
10403,21057,21057,calibration,4
10404,21058,21058,calibration,5
10405,21059,21059,calibration,5
10406,2106,2106,calibration,3
10407,21060,21060,calibration,2
10408,21061,21061,calibration,2
10409,21062,21062,test,-1
10410,21063,21063,calibration,4
10411,21064,21064,test,-1
10412,21065,21065,calibration,5
10413,21066,21066,calibration,5
10414,21067,21067,calibration,3
10415,21069,21069,test,-1
10416,2107,2107,calibration,5
10417,21070,21070,calibration,5
10418,21071,21071,calibration,1
10421,21074,21074,test,-1
10424,21077,21077,test,-1
10425,21078,21078,calibration,3
10426,21079,21079,test,-1
10427,2108,2108,calibration,4
10428,21080,21080,test,-1
10429,21081,21081,calibration,4
10430,21082,21082,calibration,1
10431,21083,21083,calibration,2
10432,21084,21084,calibration,5
10433,21085,21085,test,-1
10434,21086,21086,test,-1
10435,2109,2109,test,-1
10436,21094,21094,test,-1
10438,21096,21096,calibration,5
10439,21097,21097,calibration,3
10440,21098,21098,calibration,4
10441,211,211,calibration,5
10442,2110,2110,calibration,2
10445,21102,21102,calibration,5
10446,21103,21103,calibration,2
10448,21105,21105,calibration,2
10451,21108,21108,test,-1
10452,21109,21109,calibration,3
10453,2111,2111,calibration,4
10454,21110,21110,calibration,1
10455,21111,21111,calibration,1
10456,21112,21112,test,-1
10457,21113,21113,test,-1
10458,21114,21114,calibration,4
10459,21115,21115,calibration,1
10460,21116,21116,test,-1
10461,21117,21117,test,-1
10462,21118,21118,calibration,4
10464,2112,2112,test,-1
10465,21120,21120,calibration,2
10466,21121,21121,calibration,4
10467,21122,21122,test,-1
10468,21123,21123,calibration,3
10469,21124,21124,test,-1
10470,21125,21125,test,-1
10471,21126,21126,calibration,3
10472,21127,21127,calibration,2
10473,21128,21128,test,-1
10474,21129,21129,calibration,2
10475,2113,2113,calibration,1
10476,21130,21130,calibration,2
10477,21131,21131,calibration,4
10478,2114,2114,calibration,4
10479,2115,2115,calibration,5
10480,21162,21162,calibration,5
10481,21163,21163,calibration,1
10482,21164,21164,test,-1
10483,21165,21165,test,-1
10484,21166,21166,test,-1
10485,21167,21167,calibration,3
10486,21168,21168,test,-1
10487,21169,21169,test,-1
10488,2117,2117,calibration,4
10489,21170,21170,calibration,3
10491,21172,21172,calibration,3
10493,21174,21174,calibration,1
10494,21175,21175,test,-1
10495,21176,21176,calibration,1
10496,21177,21177,calibration,4
10497,21178,21178,test,-1
10498,21179,21179,calibration,5
10499,2118,2118,calibration,5
10500,21180,21180,calibration,2
10501,21181,21181,test,-1
10502,21182,21182,calibration,3
10503,21183,21183,calibration,4
10504,21184,21184,test,-1
10505,21185,21185,test,-1
10506,21187,21187,test,-1
10507,21188,21188,calibration,5
10508,21189,21189,test,-1
10509,2119,2119,calibration,2
10510,21190,21190,calibration,5
10511,21191,21191,calibration,4
10512,21192,21192,test,-1
10513,21194,21194,test,-1
10514,21195,21195,calibration,3
10515,21196,21196,calibration,3
10516,21197,21197,calibration,5
10517,21199,21199,test,-1
10518,212,212,calibration,3
10519,2120,2120,test,-1
10520,21200,21200,calibration,1
10521,21202,21202,calibration,4
10522,21203,21203,calibration,1
10523,21204,21204,test,-1
10524,21205,21205,test,-1
10525,21206,21206,calibration,3
10526,21207,21207,calibration,4
10527,21208,21208,test,-1
10528,21209,21209,calibration,3
10529,2121,2121,calibration,1
10530,21210,21210,calibration,4
10531,21211,21211,calibration,5
10532,21212,21212,calibration,1
10533,21214,21214,test,-1
10534,21215,21215,calibration,1
10535,21216,21216,calibration,5
10536,21217,21217,calibration,2
10537,21218,21218,calibration,4
10538,21219,21219,test,-1
10539,21220,21220,calibration,3
10540,21221,21221,calibration,3
10541,21222,21222,calibration,2
10542,21224,21224,calibration,1
10543,21225,21225,calibration,1
10544,21226,21226,calibration,5
10545,21228,21228,calibration,4
10546,21229,21229,calibration,5
10547,21230,21230,calibration,1
10548,21231,21231,calibration,3
10549,21232,21232,test,-1
10550,21233,21233,calibration,5
10551,21234,21234,test,-1
10552,21235,21235,test,-1
10553,21236,21236,test,-1
10554,21237,21237,test,-1
10555,21238,21238,calibration,3
10556,21239,21239,calibration,1
10557,2124,2124,calibration,3
10558,21241,21241,calibration,3
10559,21242,21242,calibration,5
10560,21243,21243,test,-1
10561,21244,21244,test,-1
10562,21245,21245,calibration,4
10563,21246,21246,calibration,5
10564,21247,21247,calibration,4
10565,21248,21248,test,-1
10566,21249,21249,calibration,2
10567,2125,2125,calibration,1
10569,21251,21251,test,-1
10570,21252,21252,calibration,4
10571,21253,21253,test,-1
10572,21254,21254,test,-1
10573,21255,21255,calibration,2
10574,21256,21256,calibration,1
10575,21257,21257,test,-1
10576,21258,21258,calibration,2
10577,21259,21259,test,-1
10578,2126,2126,calibration,5
10579,21260,21260,test,-1
10580,21261,21261,test,-1
10582,21263,21263,calibration,4
10583,21264,21264,calibration,4
10584,21265,21265,calibration,1
10585,21266,21266,test,-1
10586,21267,21267,calibration,4
10587,21268,21268,calibration,2
10588,21269,21269,calibration,1
10589,2127,2127,calibration,4
10590,21270,21270,calibration,4
10591,21271,21271,calibration,5
10592,21272,21272,test,-1
10593,21273,21273,calibration,1
10594,21274,21274,test,-1
10595,21275,21275,calibration,2
10596,21276,21276,calibration,5
10597,21277,21277,calibration,2
10598,21278,21278,calibration,3
10599,21279,21279,calibration,1
10600,2128,2128,calibration,3
10601,21280,21280,calibration,3
10602,21281,21281,test,-1
10603,21282,21282,calibration,2
10604,21283,21283,test,-1
10605,21284,21284,calibration,4
10606,21285,21285,calibration,4
10607,2129,2129,calibration,4
10608,21290,21290,test,-1
10609,21291,21291,test,-1
10610,21292,21292,calibration,4
10611,21293,21293,test,-1
10612,21294,21294,test,-1
10616,21298,21298,calibration,2
10617,213,213,test,-1
10618,2130,2130,calibration,2
10619,21300,21300,calibration,5
10621,21304,21304,calibration,5
10622,21305,21305,test,-1
10623,21306,21306,calibration,1
10624,21307,21307,calibration,3
10625,21308,21308,calibration,2
10626,21309,21309,calibration,2
10627,2131,2131,test,-1
10628,21310,21310,test,-1
10630,21312,21312,calibration,2
10631,21313,21313,calibration,4
10632,21314,21314,calibration,1
10633,21315,21315,calibration,3
10635,21317,21317,test,-1
10636,21318,21318,calibration,1
10637,2132,2132,test,-1
10638,21320,21320,test,-1
10639,21321,21321,test,-1
10640,21323,21323,calibration,3
10641,21324,21324,test,-1
10642,21325,21325,calibration,2
10644,21327,21327,calibration,1
10645,21328,21328,calibration,2
10646,21329,21329,test,-1
10648,21330,21330,calibration,4
10649,21331,21331,calibration,5
10652,21334,21334,calibration,2
10656,2134,2134,calibration,3
10657,21341,21341,test,-1
10658,21342,21342,test,-1
10660,21347,21347,calibration,1
10661,21348,21348,calibration,2
10662,21349,21349,calibration,4
10663,2135,2135,calibration,2
10664,21350,21350,test,-1
10665,21351,21351,calibration,5
10666,21352,21352,calibration,5
10667,21353,21353,test,-1
10668,21354,21354,calibration,1
10669,21355,21355,calibration,3
10670,21356,21356,calibration,5
10671,21357,21357,calibration,3
10672,21358,21358,calibration,2
10673,21359,21359,test,-1
10674,2136,2136,calibration,1
10675,21360,21360,calibration,4
10677,21362,21362,calibration,3
10679,21364,21364,test,-1
10681,21367,21367,test,-1
10683,21369,21369,test,-1
10684,2137,2137,calibration,4
10685,21370,21370,calibration,5
10686,21371,21371,calibration,2
10688,21373,21373,calibration,5
10689,21374,21374,test,-1
10690,21377,21377,calibration,4
10691,21378,21378,test,-1
10692,21379,21379,calibration,4
10693,2138,2138,calibration,4
10694,21380,21380,calibration,3
10695,21381,21381,calibration,3
10696,21382,21382,calibration,3
10698,21384,21384,calibration,1
10699,21385,21385,calibration,3
10700,21386,21386,calibration,5
10701,21387,21387,test,-1
10703,21389,21389,calibration,1
10704,2139,2139,calibration,5
10705,21390,21390,calibration,4
10706,21391,21391,calibration,3
10707,21392,21392,calibration,2
10708,21393,21393,calibration,2
10709,21394,21394,calibration,2
10710,21395,21395,test,-1
10711,21396,21396,test,-1
10712,21397,21397,calibration,4
10713,21399,21399,calibration,1
10714,214,214,calibration,4
10715,2140,2140,calibration,1
10716,21400,21400,test,-1
10717,21401,21401,test,-1
10718,21403,21403,calibration,4
10719,21404,21404,calibration,5
10720,21405,21405,test,-1
10721,21406,21406,calibration,4
10722,21407,21407,calibration,2
10723,21408,21408,test,-1
10724,21409,21409,test,-1
10725,2141,2141,calibration,4
